term,hit_id,bow,cs_rm,cs_wm,cs_rm_wm
white,portulaca.n.01,"['plant', 'flower', 'purple', 'portulaca', 'genus', 'white', 'red', 'pink', 'ephemeral']",0.5227838225408745,0.5613749599564248,0.5424339529788126
white,claytonia.n.01,"['flower', 'usually', 'mainly', 'genus', 'north', 'herb', 'american', 'white', 'terminal', 'pink', 'raceme', 'succulent', 'claytonia']",0.6933526992166582,0.696705116794457,0.7154151038738716
white,spring_beauty.n.01,"['bowl', 'shaped', 'pair', 'spring', 'raceme', 'loose', 'clatonia', 'plant', 'stem', 'leaf', 'edible', 'one', 'rose', 'white', 'lanceolata', 'small', 'pink', 'slender', 'corm', 'flower', 'beauty', 'middle', 'succulent']",0.6011472529886973,0.5918974071096882,0.6133332781930978
white,virginia_spring_beauty.n.01,"['north', 'virginica', 'virginia', 'spring', 'raceme', 'tinged', 'america', 'low', 'cormous', 'grown', 'white', 'small', 'pink', 'foliage', 'claytonia', 'perennial', 'beauty', 'eastern', 'rosette', 'succulent']",0.6115203974806181,0.6353061506841987,0.6391514819191324
white,siskiyou_lewisia.n.01,"['basal', 'shaped', 'evergreen', 'oregon', 'california', 'lewisia', 'cliff', 'long', 'mountain', 'northern', 'rock', 'leaf', 'panicle', 'found', 'striped', 'spatula', 'siskiyou', 'white', 'red', 'pink', 'perennial', 'purple', 'crevice', 'southwestern', 'cotyledon', 'rosette', 'dense']",0.5562289010748565,0.5875757959443907,0.5843506530622442
white,broad-leaved_montia.n.01,"['basal', 'shaped', 'broadly', 'pair', 'north', 'ovate', 'montia', 'western', 'raceme', 'loose', 'mostly', 'plant', 'stem', 'leaf', 'america', 'leaved', 'cordifolia', 'broad', 'bear', 'white', 'heart', 'succulent']",0.6726139015345848,0.6517631745464592,0.6876186583605449
white,spider_flower.n.01,"['shaped', 'south', 'united', 'part', 'long', 'plant', 'spider', 'america', 'grown', 'white', 'cleome', 'native', 'warm', 'pink', 'flower', 'lasting', 'hassleriana', 'purple', 'naturalized']",0.743357417084517,0.7436289882359888,0.7681476030629392
white,rocky_mountain_bee_plant.n.01,"['shaped', 'north', 'western', 'mountain', 'sometimes', 'trifoliate', 'plant', 'spider', 'leaf', 'america', 'ornamental', 'white', 'stinking', 'cleome', 'serrulata', 'pink', 'used', 'rocky', 'bee', 'clover']",0.6317183951251559,0.6299823421018501,0.6531574046253235
white,polanisia.n.01,"['creamy', 'magenta', 'flower', 'distributed', 'herb', 'genus', 'polanisia', 'many', 'stamen', 'leaf', 'white', 'palmate', 'pink', 'length', 'unequal', 'widely']",0.6341613122912901,0.6714141883610638,0.6641415877864604
white,alliaria.n.01,"['flower', 'silique', 'herb', 'genus', 'leaf', 'white', 'alliaria', 'long', 'broad', 'family']",0.6494013363858638,0.6599076388686627,0.674580739434527
white,alyssum.n.01,"['plant', 'cluster', 'flower', 'genus', 'garden', 'white', 'yellow', 'madwort', 'small', 'alyssum']",0.6434929445536014,0.6431101150957662,0.6618715700869899
white,rose_of_jericho.n.02,"['plant', 'flower', 'bearing', 'grey', 'rose', 'roll', 'moist', 'anastatica', 'white', 'expands', 'minute', 'dry', 'asiatic', 'jericho', 'small', 'hierochuntica', 'resurrection', 'desert']",0.6471971465234698,0.6226106632567603,0.6593367755887749
white,arabidopsis.n.01,"['arabidopsis', 'mustard', 'genus', 'related', 'white', 'yellow', 'purplish', 'arabis', 'family', 'closely']",0.741055223616722,0.7800810874659149,0.7770031746208308
white,arabidopsis_thaliana.n.01,"['described', 'complete', 'plant', 'ear', 'higher', 'self', 'genome', 'much', 'arabidopsis', 'invasive', 'whose', 'white', 'thaliana', 'small', 'pollinating', 'mouse', 'studied', 'sequence', 'first', 'cress', 'weed']",0.8182011232795441,0.7771413479763934,0.8348484784459081
white,arabidopsis_lyrata.n.01,"['lyrata', 'arabidopsis', 'pollinating', 'plant', 'noninvasive', 'related', 'cross', 'white', 'small', 'thaliana', 'closely']",0.8005593357683145,0.7584718025456308,0.8142057012775238
white,horseradish.n.02,"['plant', 'radish', 'pungent', 'cultivated', 'horse', 'eurasian', 'rusticana', 'white', 'red', 'root', 'coarse', 'cole', 'horseradish', 'armoracia', 'thick']",0.5931424559792661,0.630924962209983,0.622505507501698
white,hoary_alison.n.01,"['berteroa', 'north', 'hairy', 'hoary', 'annual', 'green', 'sometimes', 'grey', 'alyssum', 'european', 'followed', 'alison', 'white', 'incana', 'head', 'small', 'foliage', 'downy', 'flower', 'naturalized', 'troublesome', 'tall', 'dense', 'weed']",0.6526054738669552,0.6623325803578972,0.6770605951689148
white,cauliflower.n.01,"['plant', 'flower', 'large', 'crowded', 'white', 'edible', 'oleracea', 'head', 'bud', 'botrytis', 'brassica', 'cauliflower']",0.6097305815282669,0.5864735098237068,0.619387848823494
white,turnip.n.01,"['plant', 'cultivated', 'large', 'white', 'edible', 'root', 'rapa', 'yellow', 'turnip', 'fleshy', 'brassica', 'widely']",0.6897289934296764,0.7021802147026753,0.7171668401482854
white,bok_choy.n.01,"['cluster', 'chinese', 'green', 'plant', 'pak', 'leaf', 'edible', 'rapa', 'pakchoi', 'choy', 'grown', 'white', 'chinensis', 'asiatic', 'stalk', 'choi', 'bok', 'dark', 'cabbage', 'brassica']",0.5504345775438771,0.5917203235705828,0.5835413727110943
white,gold_of_pleasure.n.01,"['cultivated', 'north', 'pleasure', 'time', 'annual', 'false', 'source', 'america', 'flax', 'european', 'widely', 'rich', 'sativa', 'gold', 'white', 'small', 'since', 'fiber', 'camelina', 'neolithic', 'naturalized', 'oil']",0.7483915376413632,0.7560102913621206,0.7833389652412792
white,shepherd's_purse.n.01,"['notched', 'bursa', 'bearing', 'cosmopolitan', 'herb', 'capsella', 'flowered', 'white', 'pouch', 'pastoris', 'weed', 'nearly', 'introduced', 'annual', 'european', 'purse', 'triangular']",0.6948962828999619,0.7147738765208556,0.7321245520949582
white,bittercress.n.01,"['usually', 'bittercress', 'purple', 'cosmopolitan', 'herb', 'genus', 'except', 'cardamine', 'leaf', 'white', 'antarctic', 'bitter', 'pink', 'pinnate', 'raceme', 'cress', 'various']",0.659391954105215,0.6745883699736079,0.6840842303799466
white,coral-root_bittercress.n.01,"['bittercress', 'knotted', 'coral', 'cardamine', 'dentaria', 'bulbifera', 'white', 'rootstock', 'root', 'coralroot', 'european', 'coralwort']",0.6395033998889469,0.6629681161905117,0.6658572744212814
white,spring_cress.n.01,"['wet', 'flowered', 'common', 'cardamine', 'eastern', 'north', 'white', 'america', 'place', 'small', 'bulbosa', 'spring', 'cress']",0.7076136076950459,0.6895383409573708,0.7281410912283306
white,sea_kale.n.01,"['often', 'large', 'crambe', 'europe', 'raceme', 'green', 'northern', 'baltic', 'leaf', 'shingle', 'black', 'kale', 'sea', 'sand', 'white', 'small', 'coastal', 'used', 'perennial', 'flower', 'blue', 'cole', 'maritima', 'fleshy', 'potherb']",0.6435288184451392,0.6546234092689337,0.6676969017404841
white,heliophila.n.01,"['flower', 'cultivated', 'herb', 'bright', 'blue', 'south', 'white', 'eye', 'showy', 'raceme', 'long', 'african', 'subshrub', 'various', 'heliophila']",0.6947815941770965,0.6948329705477122,0.7138522495187417
white,candytuft.n.01,"['plant', 'cluster', 'purple', 'cultivated', 'genus', 'candytuft', 'white', 'flowering', 'iberis', 'red', 'native', 'region', 'showy', 'mediterranean', 'various']",0.7553332120706484,0.7545226687906812,0.7768021703122299
white,sweet_alyssum.n.01,"['perennial', 'plant', 'cluster', 'usually', 'alison', 'garden', 'grown', 'white', 'sweet', 'lobularia', 'maritima', 'small', 'fragrant', 'alyssum', 'european', 'widely']",0.707552855706677,0.7222792171224892,0.7406167628093882
white,honesty.n.02,"['cultivated', 'flat', 'papery', 'annua', 'plant', 'southeastern', 'honesty', 'money', 'dollar', 'lunaria', 'round', 'purplish', 'european', 'satinpod', 'white', 'indoor', 'satin', 'used', 'flower', 'seedpod', 'silver', 'fragrant', 'decoration']",0.7242977160778871,0.7125070627503125,0.7468427729750894
white,virginian_stock.n.01,"['cultivated', 'virginia', 'stock', 'cliff', 'raceme', 'loose', 'erect', 'herb', 'albania', 'southern', 'greece', 'white', 'sand', 'red', 'lilac', 'sea', 'native', 'pink', 'malcolmia', 'southwestern', 'maritima', 'branching', 'fragrant', 'virginian']",0.6069359938274441,0.6201251478227914,0.6308038047042658
white,jointed_charlock.n.01,"['flower', 'jointed', 'wild', 'radish', 'rape', 'charlock', 'podlike', 'eurasian', 'raphanistrum', 'fruit', 'mauve', 'white', 'raphanus', 'runch', 'yellow', 'weed']",0.5653463777775894,0.5984882095667003,0.5892442719067839
white,schizopetalon.n.01,"['deeply', 'flower', 'purple', 'dainty', 'walkeri', 'pinnatifid', 'fringed', 'american', 'south', 'leaf', 'almond', 'white', 'schizopetalon', 'scented', 'raceme', 'annual']",0.6116233516407825,0.6398403631279622,0.638953361583318
white,awlwort.n.01,"['plant', 'tufted', 'shaped', 'basal', 'aquatic', 'subularia', 'circumboreal', 'leaf', 'white', 'minute', 'small', 'rosette', 'awlwort', 'awl', 'aquatica']",0.5827920141032917,0.5635475848311562,0.5929642190904869
white,fringepod.n.01,"['flower', 'silicle', 'basal', 'seeded', 'herb', 'lacepod', 'pinnatifid', 'one', 'winged', 'leaf', 'white', 'fringepod', 'small', 'raceme', 'annual', 'slender', 'followed']",0.6241613495901416,0.6165279034483696,0.6419644041118887
white,iceland_poppy.n.02,"['flower', 'old', 'alpinum', 'papaver', 'white', 'alpine', 'yellow', 'iceland', 'orange', 'world', 'poppy']",0.5586417490207435,0.6008894990975466,0.5865445695639491
white,iceland_poppy.n.01,"['perennial', 'flower', 'subarctic', 'nudicaule', 'papaver', 'white', 'peach', 'yellow', 'fragrant', 'iceland', 'orange', 'arctic', 'hemisphere', 'poppy']",0.6046737799108792,0.6259318757071061,0.6266451678924012
white,opium_poppy.n.01,"['herb', 'source', 'somniferum', 'southwestern', 'leaf', 'papaver', 'opium', 'white', 'reddish', 'asian', 'poppy', 'greyish']",0.5218385806181921,0.5665155135725292,0.552843537347829
white,prickly_poppy.n.01,"['plant', 'flower', 'thistle', 'large', 'genus', 'argemone', 'stem', 'leaf', 'white', 'chiefly', 'tropical', 'america', 'yellow', 'fig', 'poppy', 'prickly']",0.6260345664788354,0.6097747877832871,0.6387336639096011
white,plume_poppy.n.01,"['cordata', 'creamy', 'flower', 'widely', 'cultivated', 'herb', 'japan', 'china', 'plume', 'white', 'panicle', 'plumelike', 'macleaya', 'poppy', 'bocconia']",0.5666583210017192,0.6073307840990784,0.598746727790014
white,matilija_poppy.n.01,"['often', 'cultivated', 'large', 'mexico', 'california', 'silvery', 'tree', 'subshrub', 'coulteri', 'white', 'foliage', 'poppy', 'flower', 'blue', 'romneya', 'fragrant', 'branching', 'tall', 'matilija']",0.6612677333063007,0.6665792106550285,0.6810193663799574
white,bloodroot.n.01,"['bearing', 'emetic', 'north', 'stimulant', 'acrid', 'root', 'lobed', 'spring', 'tetterwort', 'leaf', 'america', 'early', 'sanguinaria', 'bloodroot', 'canadensis', 'white', 'red', 'native', 'expectorant', 'used', 'perennial', 'flower', 'solitary', 'redroot', 'sap', 'puccoon', 'woodland', 'rootstock']",0.7248626687572037,0.7110834101708675,0.7458599983996431
white,climbing_fumitory.n.01,"['pinkish', 'genus', 'feathery', 'fungosa', 'leaf', 'climbing', 'white', 'fumitory', 'allegheny', 'placed', 'adlumia', 'sometimes', 'fumaria', 'vine']",0.6046713970048345,0.62026139894399,0.6301849691452133
white,dutchman's_breeches.n.01,"['plant', 'breech', 'cucullaria', 'flower', 'eastern', 'state', 'white', 'flowering', 'united', 'spur', 'spring', 'dicentra', 'delicate', 'double']",0.7640982889024676,0.7289028940493028,0.7780758496036242
white,achillea.n.01,"['plant', 'flower', 'genus', 'topped', 'flat', 'white', 'achillea', 'europe', 'native', 'small', 'head', 'several']",0.6979742559567303,0.7057204844822683,0.726474579689136
white,yarrow.n.01,"['narrow', 'eurasian', 'north', 'strong', 'usually', 'forming', 'pasture', 'herb', 'serrate', 'hedgerow', 'leaf', 'america', 'achillea', 'millefolium', 'mat', 'wasteland', 'widely', 'ubiquitous', 'white', 'small', 'yarrow', 'naturalized', 'milfoil', 'scented']",0.7517676474787098,0.7391907026257263,0.7777169231716677
white,sneezeweed_yarrow.n.01,"['shaped', 'ptarmica', 'eurasian', 'powdered', 'long', 'loose', 'green', 'sneezewort', 'grey', 'herb', 'leaf', 'sneezing', 'achillea', 'sneezeweed', 'cause', 'button', 'white', 'head', 'yarrow', 'flower']",0.6236705461868249,0.6117275081980339,0.6374254534397807
white,white_snakeroot.n.01,"['cluster', 'flat', 'tremble', 'sanicle', 'sometimes', 'milk', 'herb', 'altissima', 'rugosum', 'snakeroot', 'cause', 'genus', 'ageratina', 'topped', 'white', 'small', 'reputedly', 'placed', 'flower', 'american', 'eupatorium']",0.7039501508133853,0.7008480966682857,0.7285962623971255
white,ageratum.n.02,"['plant', 'flower', 'ageratum', 'genus', 'blue', 'leaf', 'white', 'opposite', 'small', 'head']",0.6316719224272541,0.6355354585709296,0.6495943044215073
white,winged_everlasting.n.01,"['plant', 'everlasting', 'cultivated', 'australian', 'bright', 'stem', 'winged', 'alatum', 'white', 'bloom', 'beautiful', 'silvery', 'yellow', 'ammobium', 'long', 'widely', 'center']",0.7406639941321738,0.7348723505116468,0.7625100932063659
white,pearly_everlasting.n.01,"['everlasting', 'pearly', 'hair', 'american', 'white', 'margaritacea', 'foliage', 'soft', 'head', 'bract', 'cottonweed', 'anaphalis', 'corymbose', 'wooly']",0.6176773370453382,0.60647792191903,0.6244291076786799
white,cat's_foot.n.01,"['pussytoes', 'perennial', 'cluster', 'dioica', 'flower', 'herb', 'leaf', 'white', 'low', 'small', 'antennaria', 'foot', 'whitish', 'growing']",0.6196278071304434,0.5944073095421644,0.6280756772648947
white,mayweed.n.01,"['dog', 'smelling', 'flower', 'disc', 'white', 'fennel', 'chamomile', 'anthemis', 'rayed', 'stinking', 'head', 'yellow', 'rank', 'mayweed', 'weed', 'widespread', 'cotula']",0.6474978645150078,0.6247937108544588,0.6581229852200294
white,corn_chamomile.n.01,"['field', 'arvensis', 'flowered', 'north', 'naturalized', 'white', 'chamomile', 'anthemis', 'america', 'corn', 'mayweed', 'european', 'weed']",0.6643969995965121,0.6738926014695925,0.6939612136490858
white,blue-eyed_african_daisy.n.01,"['often', 'venusta', 'sheet', 'south', 'bushy', 'entire', 'african', 'stoechadifolia', 'eyed', 'white', 'daisy', 'native', 'side', 'region', 'arctotis', 'perennial', 'violet', 'blue', 'africa', 'clothes', 'color', 'valley']",0.6953526521334412,0.7104344295880041,0.7167119980327655
white,western_mugwort.n.01,"['perennial', 'prairie', 'mugwort', 'herb', 'state', 'artemisia', 'southwestern', 'white', 'cudweed', 'united', 'ludoviciana', 'sage', 'gnaphalodes', 'western', 'cottony']",0.6208076409434048,0.648729726805499,0.6552048223065481
white,common_mugwort.n.01,"['hairy', 'aromatic', 'green', 'tufted', 'herb', 'vulgaris', 'stem', 'leaf', 'brown', 'european', 'mugwort', 'common', 'artemisia', 'white', 'red', 'downy', 'perennial', 'purple', 'dark', 'floret']",0.5662841551334092,0.5936473124894568,0.5891941905686899
white,whorled_aster.n.01,"['perennial', 'flower', 'purple', 'north', 'aster', 'acuminatus', 'american', 'leaf', 'whorled', 'white', 'tinged', 'apparently', 'showy']",0.6032420816747274,0.6555565322551001,0.6403903611398731
white,heath_aster.n.02,"['perennial', 'flower', 'north', 'common', 'aster', 'american', 'white', 'heathlike', 'small', 'head', 'foliage', 'arenosus', 'heath']",0.6874152624463796,0.699374460052101,0.7158692171300854
white,white_wood_aster.n.01,"['perennial', 'flower', 'divaricatus', 'eastern', 'north', 'aster', 'white', 'rhizomatous', 'america', 'wood']",0.6117876316328101,0.6507923008140851,0.6487638716226978
white,bushy_aster.n.01,"['perennial', 'flower', 'tiny', 'eastern', 'state', 'aster', 'leaf', 'numerous', 'dumosus', 'united', 'white', 'small', 'head', 'bushy', 'stiff', 'linear']",0.7098991930444905,0.6980839544242887,0.7311122273885351
white,heath_aster.n.01,"['perennial', 'flower', 'branched', 'north', 'common', 'aster', 'american', 'starry', 'white', 'heathlike', 'ericoides', 'small', 'much', 'foliage', 'heath']",0.7065231193920217,0.7240707995333286,0.7393223410533399
white,white_prairie_aster.n.01,"['perennial', 'flower', 'prairie', 'north', 'aster', 'white', 'america', 'falcatus', 'western']",0.5947833495847663,0.6440572869447704,0.6351351882244899
white,michaelmas_daisy.n.01,"['north', 'europe', 'new', 'belgii', 'herb', 'aster', 'novi', 'blooming', 'york', 'widely', 'white', 'daisy', 'michaelmas', 'small', 'pink', 'perennial', 'autumn', 'purple', 'american', 'naturalized']",0.6497112641866428,0.697297086797431,0.6912152640790608
white,upland_white_aster.n.01,"['perennial', 'cluster', 'tufted', 'flower', 'upland', 'north', 'aster', 'rigid', 'american', 'white', 'ptarmicoides', 'loose']",0.6459930435097985,0.6850485207136999,0.6848342740626719
white,groundsel_tree.n.01,"['seed', 'halimifolia', 'bush', 'north', 'south', 'consumption', 'groundsel', 'salt', 'hairy', 'tree', 'plumelike', 'west', 'marsh', 'america', 'white', 'cotton', 'baccharis', 'surrounded', 'tuft', 'eastern', 'fruit', 'shrub', 'central', 'weed']",0.553880619175636,0.5357443058487373,0.5680230044229883
white,common_daisy.n.01,"['plant', 'flower', 'perennis', 'disc', 'eurasian', 'common', 'central', 'outer', 'white', 'bellis', 'daisy', 'low', 'yellow', 'ray', 'pinkish', 'growing', 'english']",0.7049612238845063,0.697271314118873,0.7231805089501545
white,false_chamomile.n.01,"['perennial', 'autumn', 'purple', 'flower', 'wild', 'jersey', 'false', 'moist', 'resemble', 'texas', 'white', 'chamomile', 'flowering', 'florida', 'new', 'pink', 'soil', 'various']",0.6329833941890012,0.6394398494887259,0.6523652802987363
white,swan_river_daisy.n.01,"['flower', 'violet', 'iberidifolia', 'cultivated', 'australian', 'much', 'swan', 'white', 'daisy', 'bluish', 'ray', 'head', 'western', 'annual', 'brachycome', 'variegated', 'river']",0.6828213924549155,0.6931014438934263,0.7081328820778932
white,musk_thistle.n.01,"['thistle', 'eurasian', 'north', 'carduus', 'spiny', 'source', 'america', 'musky', 'nutans', 'nectar', 'white', 'nodding', 'cottony', 'foliage', 'crimson', 'perennial', 'flower', 'eastern', 'naturalized', 'musk', 'valuable']",0.6646921301839896,0.6686294106979922,0.6883983205850092
white,stemless_carline_thistle.n.01,"['thistle', 'large', 'hairy', 'europe', 'long', 'spiny', 'carlina', 'stemless', 'leaf', 'brown', 'alpine', 'carline', 'southern', 'nestled', 'white', 'region', 'perennial', 'flower', 'purple', 'eastern', 'acaulis', 'rosette', 'floret']",0.6127107694266685,0.6241905795284027,0.6369151235740106
white,cornflower.n.02,"['cornflower', 'plant', 'purple', 'centaurea', 'cultivated', 'flower', 'button', 'bluebottle', 'eurasian', 'north', 'blue', 'white', 'america', 'showy', 'head', 'pink', 'annual', 'cyanus']",0.6169669118387296,0.6396680321896395,0.6396417561437021
white,chamomile.n.01,"['apple', 'eurasian', 'plant', 'feathery', 'leaf', 'rayed', 'anthemis', 'camomile', 'chamaemelum', 'genus', 'white', 'nobilis', 'classification', 'placed', 'used', 'foliage', 'flower', 'system', 'chamomile', 'scented']",0.7129958020982717,0.698553257892674,0.7343721538265623
white,chaenactis.n.01,"['plant', 'flower', 'shaped', 'chaenactis', 'state', 'white', 'united', 'funnel', 'yellow', 'long', 'stalk', 'several']",0.7705724384818866,0.735961513310508,0.7824082000170969
white,crown_daisy.n.01,"['flower', 'annual', 'shrubby', 'white', 'daisy', 'mediterranean', 'region', 'coronarium', 'yellowish', 'chrysanthemum', 'crown']",0.612253861736487,0.614492921873487,0.6275288184732299
white,plume_thistle.n.01,"['perennial', 'biennial', 'thistle', 'purple', 'flower', 'herb', 'plumed', 'numerous', 'white', 'plume', 'yellow', 'head', 'occasionally', 'handsome']",0.6050015135747154,0.6355395376158993,0.6341834519761144
white,woolly_thistle.n.02,"['flodmanii', 'thistle', 'north', 'woolly', 'leaf', 'white', 'america', 'western', 'cirsium']",0.5383088628243307,0.5740962328871696,0.5682623464208746
white,fireweed.n.02,"['plant', 'hieracifolia', 'greenish', 'erechtites', 'flower', 'fireweed', 'american', 'white', 'small', 'weedy']",0.6533920498268972,0.6315855472939428,0.6609260715106942
white,daisy_fleabane.n.01,"['erigeron', 'herb', 'flowered', 'north', 'naturalized', 'annuus', 'american', 'white', 'daisy', 'widely', 'fleabane']",0.6463389951078667,0.6931229218393337,0.6867607886174116
white,spreading_fleabane.n.01,"['erigeron', 'branched', 'narrow', 'north', 'hairy', 'well', 'western', 'divergens', 'plant', 'stem', 'leaf', 'america', 'fleabane', 'spreading', 'white', 'head', 'pink', 'flower', 'lavender', 'solitary']",0.6904560753932181,0.6705088426110285,0.7063594481908818
white,philadelphia_fleabane.n.01,"['pretty', 'erigeron', 'united', 'canada', 'plant', 'ray', 'philadelphicus', 'especially', 'delicate', 'fleabane', 'fringe', 'state', 'white', 'head', 'pink', 'slender', 'philadelphia', 'flower', 'around', 'threadlike']",0.74881488823611,0.7275428462519109,0.7630620133848596
white,showy_daisy.n.01,"['erigeron', 'narrow', 'united', 'mountain', 'plant', 'many', 'stem', 'especially', 'branch', 'leafy', 'speciosus', 'state', 'white', 'daisy', 'head', 'pink', 'flower', 'lavender', 'solitary', 'northwestern', 'branching', 'showy']",0.7784471537446376,0.742011267621387,0.7917900753142549
white,eupatorium.n.01,"['flower', 'large', 'genus', 'herb', 'chiefly', 'tropical', 'white', 'eupatorium', 'head', 'purplish']",0.6774083228374626,0.6862736602332921,0.7031572945987199
white,boneset.n.02,"['perennial', 'flower', 'perfoliatum', 'thoroughwort', 'southeastern', 'herb', 'boneset', 'state', 'white', 'united', 'rayed', 'eupatorium', 'agueweed', 'folk', 'formerly', 'used', 'medicine']",0.736267405355803,0.7571899598675054,0.7757381005500299
white,chafeweed.n.01,"['sylvaticum', 'chafeweed', 'perennial', 'temperate', 'flower', 'leafy', 'north', 'woolly', 'white', 'cudweed', 'spike', 'gnaphalium', 'region', 'weedy', 'dirty', 'foliage', 'wood']",0.5479029367095705,0.5292940876775063,0.5550582813685057
white,hoary_golden_bush.n.01,"['flower', 'purple', 'felted', 'bush', 'hazardia', 'golden', 'american', 'white', 'red', 'become', 'cana', 'yellow', 'hoary', 'western', 'shrub', 'foliage']",0.5447711865394838,0.5943345569837418,0.5736187725193901
white,lagenophera.n.01,"['flower', 'purple', 'herb', 'genus', 'similar', 'true', 'south', 'solitary', 'america', 'white', 'daisy', 'bellis', 'small', 'lagenophera', 'australia']",0.6775967654717624,0.7092865548445428,0.7128264724795927
white,layia.n.01,"['flower', 'genus', 'state', 'white', 'united', 'yellow', 'showy', 'western', 'annual', 'layia']",0.7459429825911148,0.7583650795810648,0.7721862341628116
white,tidytips.n.01,"['flower', 'tip', 'california', 'platyglossa', 'white', 'tipped', 'tidy', 'tidytips', 'head', 'yellow', 'ray', 'annual', 'layia']",0.503856583358289,0.5109363751806114,0.5173489457491914
white,oxeye_daisy.n.02,"['often', 'eurasian', 'ox', 'chrysanthemum', 'leucanthemum', 'vulgare', 'widely', 'stemmed', 'leafy', 'genus', 'eyed', 'white', 'daisy', 'oxeye', 'placed', 'perennial', 'moon', 'marguerite', 'tall']",0.5540624094135892,0.617744369767263,0.596136630830953
white,shasta_daisy.n.01,"['often', 'large', 'shasta', 'derived', 'chrysanthemum', 'superbum', 'maximum', 'leucanthemum', 'resembling', 'genus', 'white', 'daisy', 'lacustre', 'head', 'oxeye', 'placed', 'flower', 'garden', 'hybrid']",0.733025368957263,0.7433789982101432,0.766375683529734
white,blackfoot_daisy.n.01,"['resemble', 'mexico', 'south', 'bushy', 'kansa', 'subshrub', 'melampodium', 'leucanthum', 'aster', 'area', 'broad', 'found', 'east', 'white', 'daisy', 'head', 'flower', 'arizona', 'blackfoot', 'desert']",0.6297954069738637,0.6388223598822896,0.656781428989738
white,white_lettuce.n.01,"['cluster', 'herb', 'genus', 'cankerweed', 'northeastern', 'north', 'lettuce', 'white', 'alba', 'america', 'nabalus', 'prenanthes', 'yellowish', 'placed', 'sometimes', 'drooping']",0.6741828062685038,0.6874836065362033,0.7042861419201121
white,daisybush.n.01,"['shaped', 'evergreen', 'bush', 'mostly', 'sometimes', 'daisybush', 'ray', 'handsome', 'olearia', 'attractively', 'profusion', 'genus', 'grown', 'white', 'daisy', 'foliage', 'flower', 'purple', 'australian', 'blue', 'fragrant', 'shrub', 'various']",0.6593345156804487,0.6848756829125701,0.6881267777436904
white,new_zealand_daisybush.n.01,"['flower', 'cultivated', 'daisybush', 'zealand', 'haastii', 'white', 'new', 'fragrant', 'bushy', 'shrub', 'head', 'olearia']",0.6302600493941856,0.646177607772361,0.6586386793805373
white,cotton_thistle.n.01,"['biennial', 'thistle', 'onopordum', 'purple', 'scotch', 'eurasian', 'north', 'woolly', 'naturalized', 'white', 'cotton', 'hairy', 'onopordon', 'pale', 'america', 'acanthium']",0.5457853707444131,0.6243386784318379,0.5884045791762365
white,cascade_everlasting.n.01,"['long', 'sometimes', 'forming', 'secundiflorus', 'leaf', 'cascade', 'branch', 'everlasting', 'genus', 'woolly', 'helichrysum', 'ozothamnus', 'white', 'suitable', 'placed', 'secundiflorum', 'flower', 'fragrant', 'shrub']",0.7262504957893601,0.701590614804842,0.74465459041481
white,guayule.n.01,"['flower', 'northern', 'guayule', 'cultivated', 'branched', 'source', 'texas', 'parthenium', 'leaf', 'white', 'rubber', 'silvery', 'argentatum', 'small', 'much', 'subshrub']",0.7236026642811842,0.7125318202281061,0.7453328241437068
white,bastard_feverfew.n.01,"['radiate', 'hysterophorus', 'southern', 'parthenium', 'bastard', 'american', 'state', 'white', 'tropical', 'united', 'adventive', 'small', 'head', 'annual', 'feverfew', 'weed']",0.8037299773877394,0.7540817880844329,0.8136200233171605
white,florest's_cineraria.n.01,"['cultivated', 'profusely', 'pericallis', 'flowering', 'variety', 'derived', 'herb', 'hybrida', 'widely', 'white', 'red', 'cruenta', 'pink', 'cineraria', 'form', 'violet', 'purple', 'blue', 'floret']",0.6665429090573187,0.7202498703654182,0.7034518011633061
white,winter_heliotrope.n.01,"['flower', 'herb', 'fragrans', 'white', 'sweet', 'coltsfoot', 'petasites', 'scented', 'heliotrope', 'pink', 'vanilla', 'european', 'winter']",0.5109255592656489,0.5437702303331544,0.5345535398233906
white,piqueria.n.01,"['perennial', 'often', 'piqueria', 'genus', 'herb', 'american', 'white', 'tropical', 'pale', 'included', 'yellow', 'small', 'subshrub', 'stevia']",0.6906941857915802,0.7202344421853587,0.7233175172336636
white,dusty_miller.n.02,"['perennial', 'branched', 'woolly', 'stem', 'leaf', 'white', 'dusty', 'miller', 'senecio', 'maritima', 'region', 'much', 'stiff', 'cineraria', 'mediterranean']",0.6586676059956514,0.659616151333915,0.6832837859218753
white,threadleaf_groundsel.n.01,"['cluster', 'bearing', 'branched', 'groundsel', 'united', 'close', 'bushy', 'green', 'covered', 'plant', 'toxic', 'threadleaf', 'senecio', 'livestock', 'yellow', 'leafy', 'range', 'white', 'doublasii', 'flower', 'southwestern', 'bluish', 'wool']",0.7214757372288533,0.7039636716169557,0.7396715228674612
white,sericocarpus.n.01,"['herb', 'genus', 'eastern', 'aster', 'topped', 'white', 'united', 'small', 'sericocarpus']",0.6626639444391264,0.7182537213100252,0.7114836331558916
white,white-topped_aster.n.01,"['flower', 'herb', 'aster', 'topped', 'silky', 'white', 'rayed', 'fruit', 'bract', 'scaly', 'corymbose', 'indehiscent']",0.531172385737842,0.5589548486683875,0.5574300454315025
white,narrow-leaved_white-topped_aster.n.01,"['narrow', 'aster', 'topped', 'white', 'leaved', 'variety']",0.6333894648542454,0.7098781408593401,0.6842735691975943
