,term,URI,aat_bow,cs_rm,cs_wm,cs_rm_wm
36,handicap,300232779,"['conform', 'gebouwd', 'volgens', 'boats', 'boat', 'elkaar', 'development', 'wedstrijdzeilen', 'compensatie', 'steeds', 'welk', 'bepalen', 'handicap', 'gebruik', 'lijk', 'class', 'wedstrijdzeilboten', 'mogen', 'vorm', 'verschillende', 'tuigage', 'genoeg', 'romp', 'regel']",0.6974575169500105,0.6714753553796855,0.6982725305143691
37,handicap,300068848,"['algemene', 'handicap', 'gebouw', 'bestemmen', 'toegang', 'ongeacht', 'gebruiker', 'ontwerpen', 'indivuele', 'eventueel', 'maken', 'drempelloos', 'gebruik']",0.7036855010269306,0.6186253850510371,0.6457452767132729
38,handicap,300206232,"['punts', 'te', 'visueel', 'algemeen', 'letter', 'lezer', 'lettertype', 'handicap', 'groot', 'boeken', 'meestal', 'gedrukt', 'behoeven', 'normaal', 'gebruik']",0.6906051319402041,0.6300684027143417,0.670498086299199
39,handicap,300006777,"['beroepsomscholing', 'werkplaats', 'aanbieden', 'beschermen', 'beschutten', 'mens', 'scholing', 'ervaring', 'plaats', 'sociaal', 'werkervaring', 'hetzij', 'lichamelijk', 'bevoorrechten', 'minder', 'gebrek', 'handicap']",0.8734542929536545,0.8366429257181329,0.8713101501835538
40,medicijnmannen,,,,,
41,medicijnman,,,,,
42,lilliputters,,,,,
43,lilliputter,,,,,
44,homo's,,,,,
45,homo,300015676,"['noemen', 'kenmerken', 'afschilferen', 'bestond', 'associëren', 'pleistoceen', 'sapiens', 'vroeg', 'nijverheid', 'volgens', 'werktuig', 'hakbijl', 'archeologisch', 'gelijktijdig', 'ervan', 'doordat', 'afrikaanse', 'verwijzen', 'te', 'provincie', 'bosbewoner', 'jaar', 'klassiek', 'saldanha', 'rhodesiensis', 'gereedschapscultuur', 'grotendeels', 'homo', 'voorkomen', 'projectielpunten', 'kleine', 'sahara', 'stijl', 'dateren', 'zoals', 'aangenomen', 'steppegebied', 'circa', 'sangoaanse', 'talloos', 'open', 'cultuur', 'wijken', 'levalloisien', 'zuiden', 'ontwikkelen', 'handbijl', 'geleden', 'techniek', 'vrijstaat', 'vindplaats', 'zuid', 'man', 'fauresmith']",0.6012254038513914,0.8057549064204367,0.8037361116181128
46,homo,300019260,"['waarschijnlijk', 'kenmerken', 'laag', 'vinden', 'vernoemen', 'pleistoceen', 'vervaardiging', 'vroeg', 'omvatten', 'later', 'werktuig', 'oostelijk', 'één', 'verwijzen', 'jaar', 'deel', 'tool', 'erectus', 'homo', 'stenen', 'voorkomen', 'toeschrijven', 'zogenaamd', 'circa', 'gedeelte', 'inclusief', 'fase', 'paleolithisch', 'vroegst', 'industry', 'halfrond', 'chopping', 'eenvoudig', 'houten', 'groot', 'periode', 'bot', 'vervaardigen', 'geleden', 'traditie', 'mensachtige', 'chopper']",0.48930453507374244,0.7387648980093469,0.7220547274011736
47,homo,300310690,"['rest', 'vinden', 'stammen', 'derde', 'binnen', 'gering', 'vroeg', 'gemeenschappelijk', 'waarvan', 'vrouw', 'eiland', 'tussen', 'indonesische', 'mensensoort', 'leven', 'wellicht', 'alternatief', 'gevolg', 'afstammen', 'skeletresten', 'jaar', 'team', 'antropoloog', 'erectus', 'floresiensis', 'homo', 'australisch', 'liang', 'elders', 'moderne', 'dwergolifanten', 'postuur', 'grootte', 'theorie', 'dier', 'komen', 'worden', 'lengte', 'soort', 'ongeveer', 'vermoedelijk', 'aantreffen', 'oud', 'grot', 'gereedschap', 'koken', 'afstamming', 'mogelijk', 'volwassen', 'eilanddwerggroei', 'persoon', 'bua', 'voorouder', 'uitgestorven', 'groot', 'mens', 'periode', 'floresmens', 'vervaardigen', 'geleden', 'ruim', 'jagen', 'aangezien', 'voedsel', 'flores']",0.6491574923142571,0.8117210917665857,0.8253118893024994
48,homo,300310667,"['tegelijkertijd', 'kalksteengrot', 'sommige', 'sapiens', 'vroeg', 'tussen', 'menselijk', 'leven', 'oostelijk', 'bekend', 'jaar', 'homo', 'ondersoort', 'soortgelijk', 'ontstaan', 'moderne', 'azië', 'overvloedig', 'lijden', 'land', 'bewaren', 'komen', 'verdringen', 'soort', 'gebruiken', 'neanderthaler', 'populatie', 'afrika', 'daardoor', 'oud', 'steentijd', 'midden', 'eurazië', 'blijven', 'mensachtig', 'mens', 'slachten', 'classificatie', 'bot', 'neanderthalensis', 'geleden', 'schuilplaats', 'opgenomen']",0.6787633930445189,0.8254947090656845,0.849002990198921
49,homo,300310667,"['tegelijkertijd', 'kalksteengrot', 'sommige', 'sapiens', 'vroeg', 'tussen', 'menselijk', 'leven', 'oostelijk', 'bekend', 'jaar', 'homo', 'ondersoort', 'soortgelijk', 'ontstaan', 'moderne', 'azië', 'overvloedig', 'lijden', 'land', 'bewaren', 'komen', 'verdringen', 'soort', 'gebruiken', 'neanderthaler', 'populatie', 'afrika', 'daardoor', 'oud', 'steentijd', 'midden', 'eurazië', 'blijven', 'mensachtig', 'mens', 'slachten', 'classificatie', 'bot', 'neanderthalensis', 'geleden', 'schuilplaats', 'opgenomen']",0.6787633930445189,0.8254947090656845,0.849002990198921
50,homo,300391483,"['jaar', 'eurazië', 'associëren', 'neanderthaals', 'horen', 'mensachtig', 'neanderthaler', 'homo', 'neanderthalensis', 'geleden', 'moustérien', 'cultuur', 'leven', 'middenpaleolithicum', 'fossiel', 'vuursteenindustrie']",0.6942908815363563,0.7005963116114202,0.733482200300409
51,homo,300393250,"['soort', 'sapiens', 'homo', 'menselijk', 'cultuur']",0.7663316643150483,0.7911227327554625,0.822368496385433
