,term,URI,aat_bow,cs_rm,cs_wm,cs_rm_wm
52,moor,300386886,"['flat', 'vegetation', 'shrub', 'often', 'drainage', 'region', 'poor', 'comprised', 'british', 'grass', 'populated', 'wet', 'moorland', 'isle', 'within', 'uncultivated', 'area', 'landforms', 'soil', 'dry', 'landform', 'system', 'land', 'distinct', 'regularly', 'moor', 'low', 'bog', 'peaty', 'associated']",0.757385486021992,0.6626416070897749,0.7666627343962915
53,indians,300375026,"['cause', 'caustic', 'attractive', 'manchenil', 'poisonous', 'native', 'machinelle', 'poison', 'carib', 'skin', 'arrow', 'height', 'mostly', 'sandy', 'polymorphic', 'burning', 'indian', 'latex', 'manchioneal', 'foot', 'mansanillo', 'day', 'used', 'conquistador', 'manchineal', 'evergreen', 'fruit', 'present', 'poisoned', 'scented', 'beach', 'apple', 'highly', 'part', 'sized', 'irritates', 'bark', 'smoke', 'wood', 'guava', 'hippomane', 'eye', 'inflammation', 'growing', 'specie', 'mexico', 'caribbean', 'spanish', 'manchineel', 'mancanilla', 'like', 'shipwrecked', 'gulf', 'meter', 'sweet', 'sap', 'machinella', 'sailor', 'regularly', 'leaf', 'manzanillo', 'tourist', 'medium', 'tree', 'mancinella']",0.7046708777408377,0.6969894305136318,0.7137932358271619
54,indians,300310567,"['member', 'year', 'unlike', 'pacos', 'woolly', 'vicugna', 'several', 'indian', 'genus', 'apparently', 'beast', 'used', 'south', 'valued', 'fiber', 'burden', 'thousand', 'hair', 'america', 'lama', 'llama', 'domesticated', 'specie', 'mountain', 'andes', 'formerly', 'peruvian', 'classified', 'smaller', 'quadruped', 'fine', 'along', 'ago', 'considerably', 'alpaca', 'long']",0.8196635448614626,0.7861774855856609,0.824432606630243
55,indians,300263269,"['london', 'native', 'african', 'american', 'brooklyn', 'indian', 'costume', 'primarily', 'toronto', 'descent', 'orleans', 'masker', 'vividly', 'various', 'black', 'nation', 'new', 'haiti', 'brazil', 'island', 'caribbean', 'masquerade', 'elaborate', 'parade', 'made', 'city', 'including', 'colored', 'hand', 'carnival', 'renowned']",0.8368220695750828,0.8353731005916164,0.8383875108521656
56,indians,300263269,"['london', 'native', 'african', 'american', 'brooklyn', 'indian', 'costume', 'primarily', 'toronto', 'descent', 'orleans', 'masker', 'vividly', 'various', 'black', 'nation', 'new', 'haiti', 'brazil', 'island', 'caribbean', 'masquerade', 'elaborate', 'parade', 'made', 'city', 'including', 'colored', 'hand', 'carnival', 'renowned']",0.8368220695750828,0.8353731005916164,0.8383875108521656
57,indians,300263269,"['london', 'native', 'african', 'american', 'brooklyn', 'indian', 'costume', 'primarily', 'toronto', 'descent', 'orleans', 'masker', 'vividly', 'various', 'black', 'nation', 'new', 'haiti', 'brazil', 'island', 'caribbean', 'masquerade', 'elaborate', 'parade', 'made', 'city', 'including', 'colored', 'hand', 'carnival', 'renowned']",0.8368220695750828,0.8353731005916164,0.8383875108521656
58,indians,300263942,"['ribbon', 'male', 'pattern', 'velvet', 'joseph', 'material', 'dance', 'gras', 'class', 'african', 'american', 'feather', 'indian', 'association', 'costume', 'comprised', 'day', 'orleans', 'masker', 'usually', 'sing', 'bead', 'mardi', 'new', 'moccasin', 'sequin', 'unofficial', 'sewn', 'parade', 'tribe', 'headdress', 'style', 'ostrich', 'glass', 'apron', 'working', 'large', 'rhinestone', 'boot', 'plume']",0.7264150785644157,0.71437346593547,0.7311734167919045
59,indians,300250556,"['hold', 'suspended', 'wallet', 'also', 'might', 'belt', 'case', 'american', 'indian', 'shoulder', 'use', 'bandeliers', 'pocket', 'bandoleer', 'ammunition', 'bandileers', 'within', 'north', 'loop', 'worn', 'across', 'decorated', 'breast', 'side', 'bandolier', 'strap', 'bag', 'attached']",0.704355414612733,0.6593077870553258,0.7095768999368944
60,indians,300017634,"['lived', 'stock', 'pressure', 'northern', 'settled', 'westward', 'oral', 'group', 'american', 'arapahoe', 'indian', 'river', 'east', 'nebraska', 'abandoning', 'split', 'village', 'southern', 'arkansas', 'life', 'platte', 'eastern', 'tradition', 'engaged', 'moved', 'north', 'gradually', 'kansa', 'tribe', 'arapaho', 'wyoming', 'style', 'farming', 'process', 'along', 'culture', 'algonquian', 'century', 'linguistic', 'state', 'suggest', 'colorado', 'woodland', 'permanent', 'agriculture']",0.8791540880887766,0.8196865904846177,0.879233257641577
61,indians,300017634,"['lived', 'stock', 'pressure', 'northern', 'settled', 'westward', 'oral', 'group', 'american', 'arapahoe', 'indian', 'river', 'east', 'nebraska', 'abandoning', 'split', 'village', 'southern', 'arkansas', 'life', 'platte', 'eastern', 'tradition', 'engaged', 'moved', 'north', 'gradually', 'kansa', 'tribe', 'arapaho', 'wyoming', 'style', 'farming', 'process', 'along', 'culture', 'algonquian', 'century', 'linguistic', 'state', 'suggest', 'colorado', 'woodland', 'permanent', 'agriculture']",0.8791540880887766,0.8196865904846177,0.879233257641577
62,indians,300254307,"['sign', 'cigar', 'advertising', 'figure', 'representing', 'popular', 'store', 'wooden', 'american', 'indian']",0.7604559271500962,0.7561248372121605,0.7626635778220159
63,indians,300254307,"['sign', 'cigar', 'advertising', 'figure', 'representing', 'popular', 'store', 'wooden', 'american', 'indian']",0.7604559271500962,0.7561248372121605,0.7626635778220159
64,indians,300254307,"['sign', 'cigar', 'advertising', 'figure', 'representing', 'popular', 'store', 'wooden', 'american', 'indian']",0.7604559271500962,0.7561248372121605,0.7626635778220159
65,indians,300254307,"['sign', 'cigar', 'advertising', 'figure', 'representing', 'popular', 'store', 'wooden', 'american', 'indian']",0.7604559271500962,0.7561248372121605,0.7626635778220159
66,indians,300254307,"['sign', 'cigar', 'advertising', 'figure', 'representing', 'popular', 'store', 'wooden', 'american', 'indian']",0.7604559271500962,0.7561248372121605,0.7626635778220159
67,indians,300255632,"['bark', 'canoe', 'built', 'whose', 'outer', 'birch', 'birchbark', 'north', 'skin', 'originally', 'american', 'indian']",0.653315494878709,0.6457452535972694,0.6547100238514746
68,indians,300250566,"['suspended', 'heavily', 'often', 'wallet', 'belt', 'american', 'indian', 'small', 'shoulder', 'muslin', 'use', 'quillwork', 'pocket', 'general', 'usually', 'beadwork', 'containing', 'bandoleer', 'carried', 'ammunition', 'bandelier', 'wool', 'embroidery', 'north', 'worn', 'across', 'made', 'decorated', 'buckskin', 'friendship', 'purpose', 'breast', 'bandileer', 'strap', 'bandolier', 'sometimes', 'bag', 'attached']",0.748556278154659,0.712204016970399,0.7540464533880601
69,indians,300018086,"['cuzco', 'flat', 'often', 'leader', 'patronage', 'incan', 'dramatic', 'filled', 'influenced', 'later', 'late', 'indian', 'use', 'emerged', 'active', 'abandoning', 'chiaroscuro', 'ethnic', 'master', 'work', 'nature', 'independent', 'refers', 'various', 'favoring', 'european', 'tradition', 'taught', 'creole', 'perspective', 'spanish', 'local', 'peruvian', 'motif', 'circle', 'style', 'composition', 'gilded', 'painting', 'painter', 'indigenous', 'netherlandish', 'century', 'began', 'origin', 'characterized', 'art', 'gothic']",0.8743519063763489,0.8233313654307901,0.8812477527042994
70,indians,300017724,"['extended', 'arizona', 'indian', 'athabascan', 'relocated', 'descendent', 'reservation', 'southwest', 'new', 'apache', 'band', 'mexico', 'many', 'time', 'homeland', 'traditional', 'style', 'family', 'culture', 'century', 'migrated']",0.879266785405592,0.8279567831759649,0.8806954962688893
71,indians,300017763,"['speak', 'stock', 'tusayan', 'group', 'arizona', 'modern', 'northeastern', 'indian', 'hopi', 'westernmost', 'shoshonean', 'situated', 'pueblo', 'precise', 'descended', 'people', 'ancestral', 'edge', 'moqui', 'aztecan', 'language', 'thought', 'style', 'anasazi', 'painted', 'although', 'uto', 'culture', 'desert', 'unknown', 'origin', 'moki']",0.8977390934993162,0.8422308118117562,0.9009782642871054
