,lemma,term,hit_id,bow,cs_rm,cs_wm,cs_rm_wm
271,stam,stammen,eng-30-07970721-n,"['stam', 'deel', 'rijk', 'al', 'voornaam', 'afkomst', 'staken', 'aanzienlijk', 'bourbon', 'bloedverwant', 'oud', 'nobel', 'gemeenschappelijk', 'adellijk', 'familie', 'tak', 'familietak', 'één', 'huis', 'behoren', 'verzameling', 'mens', 'slachten', 'stammen', 'maagschap']",0.904938483643512,0.6399674603550398,0.8901235188313777
268,stam,stammen,eng-30-02624263-v,"['ontspinnen', 'stam', 'stammen', 'ontstaan', 'strijken', 'oud', 'voortkomen', 'voortspruiten', 'opschieten', 'ontspringen', 'napoleon', 'afkomstig', 'gebruik', 'komen', 'familie', 'ontkiemen', 'teruggaan', 'tijd', 'vasthechten', 'woord', 'slachten', 'wortel', 'talen', 'ontspruiten']",0.8586813144320684,0.6856401086791531,0.8546050250880958
299,stam,stam,eng-30-06320569-n,"['transitief', 'vervoegen', 'onovergankelijk', 'handeling', 'intransitief', 'regelmatig', 'onregelmatig', 'samengesteld', 'scheidbaar', 'reflexief', 'verbum', 'staat', 'sterken', 'wederkerend', 'werkwoord', 'modaal', 'overgankelijk', 'woordsoort', 'proces', 'zwak', 'stammen']",0.8458651653380084,0.6784626392590029,0.8510230620838918
277,stam,stammen,odwn-10-102673566-n,"['land', 'stam', 'stammenoorlog', 'eisen', 'afrikaanse', 'oorlog', 'tussen', 'slachtoffer', 'blijven']",0.8293891728900229,0.6757725890219334,0.8278147111589866
272,stam,stammen,koloniseren-v-2,"['onderwerp', 'mens', 'koloniseren', 'stam']",0.8273134380123931,0.6263374687981887,0.8211282148876188
278,stam,stammen,eng-30-01236947-n,"['vete', 'stam', 'ruziën', 'twee', 'oud', 'oplossen', 'inkatha', 'uitvechten', 'anc', 'woeden', 'tussen', 'onderling', 'jarenlang', 'komende', 'bloedig', 'tijd', 'moeten', 'mens', 'langdurig', 'buur']",0.8214906034210431,0.6265165155603565,0.8152831627064678
270,stam,stammen,eng-30-00251791-v,"['hedendaags', 'afstammen', 'ritueel', 'stam', 'gebruik', 'oorsprong', 'oeroud', 'ontlenen']",0.8072398653947701,0.67263352425921,0.8068473056048241
288,stam,stam,eng-30-13164763-n,"['dezelfde', 'aangroei', 'schieten', 'scheut', 'plant', 'nieuw', 'jong', 'groeien', 'poten', 'gotisch', 'uitlopen', 'lot', 'spruiten', 'twijg', 'uitloper', 'afzetsel', 'komen', 'bomen', 'loten', 'bladstengel', 'tak', 'stek', 'planten', 'telg', 'nederlands', 'politiek', 'stammen', 'rank']",0.7703767632969144,0.6018923221030653,0.7649258674068216
305,stam,stam,eng-30-12731714-n,"['loofboom', 'rechten', 'populierehout', 'populierenhout', 'klompehout', 'stammen', 'klompenhout']",0.7498497366201718,0.6249928318644892,0.7460166374355217
1114,trans,trans,trans-n-3,"['trans', 'transseksueel']",1.0,0.7410386886315083,0.7410386886315083
1113,trans,trans,trans-n-2,"['trans', 'uitspansel']",0.825498439264047,0.6688280004708539,0.6688280004708539
1115,trans,trans,eindeloosheid-n-1,"['lang', 'eindeloosheid', 'tijd', 'spoorlijn', 'zeer', 'trans', 'siberisch', 'reizen']",0.5234945593803594,0.6342976409058856,0.6342976409058856
1112,trans,trans,odwn-10-107265854-n,"['toren', 'rond', 'blaas', 'omgang', 'vanaf', 'één', 'trans', 'trompet']",0.3951855361778709,0.546916074870296,0.546916074870296
771,travestiet,travestiet,eng-30-10726031-n,"['travestiet', 'doen', 'persoon', 'tootsie', 'transvestiet', 'travestie']",0.8687888329024536,0.6743614880878672,0.8227167040250036
80,westers,westerse,eng-30-07966140-n,"['westers', 'wereld', 'persoon', 'gemeenschap', 'maatschappij', 'moderne', 'groep', 'samenleving']",0.8789722564930339,0.7925579893800321,0.8551938948753605
77,westers,westerse,odwn-10-105865991-n,"['westers', 'bijeen', 'land', 'leider', 'rijk', 'industrie', 'komen', 'industrieland', 'zeef', 'washington', 'groot']",0.8213091254675022,0.7665323852182107,0.8243973651955071
74,westers,westerse,eng-30-08366753-n,"['handelsbalans', 'land', 'hoge', 'sluiten', 'regionaal', 'groeien', 'geïndustrialiseerd', 'opleven', 'vitaal', 'tegenstelling', 'segment', 'ontwrichten', 'derdewereldland', 'open', 'sector', 'economie', 'noodlijdende', 'tussen', 'stagneren', 'gezond', 'economisch', 'westers', 'aantrekken', 'aardgas', 'geleiden', 'systeem', 'veerkrachtig', 'loonkosten', 'trekken', 'milieu', 'russisch', 'praktijk', 'nederlands']",0.7806175249692007,0.8388628383995897,0.8640076652199822
92,westers,westers,verwesteren-v-2,"['westers', 'verwesteren', 'sterk', 'stad', 'aziatisch']",0.7733167254134241,0.6707498903529918,0.734874104736177
73,westers,westerse,cultuurgeschiedenis-n-1,"['cultuurgeschiedenis', 'geschiedenis', 'westers', 'cultuur']",0.7614870538056316,0.7390557533107958,0.7647882797128082
83,westers,westerse,eng-30-13941469-n,"['westers', 'welvaartspeil', 'land', 'hoog', 'levenspeil', 'welvaart', 'materieel', 'kost', 'hoogte', 'stijgen', 'laag', 'leven', 'niveau', 'levensstandaard']",0.7179516955086918,0.6887591193087593,0.742484405765626
76,westers,westerse,gedijen-v-2,"['westers', 'persoon', 'maatschappij', 'gedijen', 'slechten', 'goed']",0.7136394261397443,0.7759917072661476,0.7821448008968028
89,westers,westers,odwn-10-108925479-n,"['overmacht', 'westers', 'marionet', 'kapitalisme', 'macht', 'gelden']",0.7107666502702044,0.7635202500795971,0.7683569753354361
75,westers,westerse,eng-30-05793554-n,"['voet', 'sociaal', 'berusten', 'hoeksteen', 'christendom', 'pijler', 'samenleving', 'moeder', 'stevig', 'grondslag', 'gebouwd', 'maatschappij', 'datgene', 'zekerheid', 'drees', 'ons', 'substantie', 'basis', 'fundament', 'uitgangspunt', 'leggen', 'gronden', 'westers', 'verzorgingsstaat', 'beginsel', 'waarop', 'initia', 'ingreep', 'financieel', 'ondergrond']",0.699114161720615,0.7807688035187449,0.7903373174558987
81,westers,westerse,odwn-10-100529782-n,"['westers', 'sjabloon', 'ijken', 'patroon', 'politiek', 'verwerping']",0.6872335749690236,0.792361765295396,0.7771631417886974
1084,wit,wit,eng-30-02133435-v,"['bleken', 'vertonen', 'staan', 'toon', 'indruk', 'gezicht', 'dunken', 'bepalen', 'kleding', 'uiterlijk', 'lijk', 'zien', 'eruitzien', 'zwart', 'pas', 'voorkomen', 'schijn', 'mooi', 'geven', 'oog', 'witten', 'mens']",0.7217167502938411,0.7905751473342936,0.7787252771661537
930,wit,witte,odwn-10-102601580-n,"['luchtmobiel', 'taken', 'brigade', 'bepalen', 'witten', 'mens']",0.692945340701031,0.7546433525551514,0.7338994139025414
1003,wit,witte,zuring-n-1,"['plantengeslacht', 'zuring', 'bepalen', 'witten', 'gewoon']",0.6884301923104439,0.7769972760905959,0.7627742905644365
935,wit,witte,eng-30-09873899-n,"['fokken', 'dier', 'witten', 'geit', 'fokker']",0.679673944258472,0.5597615843964209,0.6103158295290659
1038,wit,wit,Wit-Russisch-n-1,"['talen', 'russisch', 'rusland', 'witten']",0.6780324488095887,0.7137974608737032,0.7287178002491811
959,wit,witte,eng-30-09762509-n,"['ongelooflijk', 'specialist', 'raspaardje', 'gebieden', 'toveren', 'kei', 'zeer', 'intelligent', 'kennis', 'erg', 'genie', 'uitmunten', 'superster', 'muziek', 'knapperd', 'deskundig', 'iem', 'ergens', 'duivelskunstenaar', 'wijze', 'bepalen', 'toonaangevend', 'lichten', 'virtuoos', 'sporten', 'uitvlucht', 'meesterbrein', 'uitzonderlijk', 'vedette', 'schilderkunst', 'persoon', 'ding', 'grootmeester', 'azen', 'viool', 'kraan', 'crack', 'inzicht', 'slim', 'doeken', 'opvallend', 'hoogvlieger', 'kanjer', 'ploegen', 'expert', 'leren', 'bolleboos', 'uitblinken', 'muziekinstrument', 'meesteres', 'bedenken', 'coryfee', 'begaafd', 'witten', 'meester', 'topper', 'bollebof', 'goed', 'uitblinker', 'enige']",0.6690496888600009,0.7724374849462805,0.7552828855017087
936,wit,witte,eng-30-14649197-n,"['gehalte', 'element', 'rode', 'chemisch', 'bepalen', 'witten', 'fosfor', 'elementair']",0.6645957514220752,0.7665179214348531,0.7528535628390061
1093,wit,wit,eng-30-09921409-n,"['lobbes', 'persoon', 'meeuw', 'sukkel', 'goedzak', 'idioot', 'bepalen', 'venten', 'witten', 'dwaas', 'achterlijk', 'vogel', 'goed', 'sul', 'grijze', 'goedig']",0.6620249039155921,0.6694673679399302,0.6736081803158366
919,wit,witte,odwn-10-105591402-n,"['plek', 'kater', 'zwarte', 'dier', 'witten', 'lichten', 'beffen']",0.6614697563582365,0.6741763887432679,0.6714938861081527
962,wit,witte,eng-30-07687053-n,"['frou', 'eetbaar', 'ouwel', 'substantie', 'witten', 'papierachtig', 'hostie', 'vanillewafeltje', 'soort']",0.6561505987560402,0.6546058981818104,0.6645172419807881
326,zigeuner,zigeuners,eng-30-10154186-n,"['volk', 'rondtrekken', 'zigeuner', 'standplaats', 'lid', 'rom', 'kampen', 'uitzien', 'echt', 'gipsy']",0.7429881540216723,0.7058803148056363,0.7473934313811456
325,zigeuner,zigeuners,odwn-10-100857451-v,"['verlijden', 'brandmerk', 'boosdoener', 'dievegge', 'bezorgen', 'brandmerken', 'zigeuner', 'naam', 'slechte', 'groot', 'gauw', 'televisie', 'worden', 'dief']",0.7101255934325411,0.7063322052494722,0.7271303154873587
328,zigeuner,zigeuners,odwn-10-107418910-n,"['zigeuner', 'typisch', 'muziek', 'zigeunermuziek']",0.5432864243633988,0.5070437671454234,0.5419067305473874
329,zigeuner,zigeuners,odwn-10-103179139-n,"['al', 'zigeuner', 'samen', 'zigeunervolk']",0.5074786026490676,0.4556041215610226,0.5099913835390237
327,zigeuner,zigeuners,odwn-10-104901205-n,"['kampen', 'zigeuner', 'zigeunerkamp']",0.4996882115040275,0.5385062174688219,0.5049196663200703
333,zigeuner,zigeuner,eng-30-04058239-n,"['rom', 'computergeheugen', 'zigeuner']",0.3327536226577595,0.5815700165120213,0.33842870650894297
360,zwart,zwarte,eng-30-09638009-n,"['persoon', 'neger', 'zwarte', 'nikker', 'vrouw', 'negeren', 'huidskleur', 'moor', 'roetmop', 'vies', 'duivelin', 'donker']",0.8918080263918953,0.6400787034110361,0.8184601277670583
354,zwart,zwarten,eng-30-10157549-n,"['persoon', 'kleurling', 'zwarte', 'afkomst', 'verschillende', 'blanke', 'ras', 'kind', 'halfbloed', 'gemengd']",0.872076475432239,0.7773444614670836,0.8799255403341897
506,zwart,zwart,eng-30-01893825-n,"['egel', 'dier', 'stekel', 'zwart', 'mollen', 'knaagdier', 'klein', 'afrikaans', 'leven', 'zoogdier', 'gronden', 'stekelvarken']",0.8033735709150592,0.6916067384166857,0.7910130116888083
507,zwart,zwart,odwn-10-105801592-n,"['helemaal', 'moor', 'dier', 'zwart']",0.8030771817839545,0.5952400391097102,0.7438735445697433
370,zwart,zwarte,odwn-10-105591402-n,"['plek', 'kater', 'zwarte', 'dier', 'witten', 'lichten', 'beffen']",0.7910783406933038,0.7174271954240997,0.7975006854756636
359,zwart,zwarte,eng-30-09636339-n,"['neger', 'zwarte', 'nikker', 'negeren', 'moor', 'roetmop']",0.7905033254367811,0.6432658632799934,0.7597161088600883
362,zwart,zwarte,eng-30-09859038-n,"['moeder', 'fascisme', 'zwarthemd', 'zwarte', 'aanhanger']",0.7650472681585091,0.6519247978502665,0.7448794389876937
453,zwart,zwarte,odwn-10-108091031-n,"['wild', 'zwarte', 'australisch', 'witten', 'groot', 'zwaan', 'gewoon', 'zwemvogel']",0.7645970040113453,0.7446207635531001,0.8051366727933333
352,zwart,zwarten,odwn-10-103541331-n,"['lang', 'hebben', 'recht', 'zwarte', 'apart', 'apartheid', 'houden', 'lichten', 'zuid', 'blanke', 'huidskleur', 'afrika', 'blank']",0.7586780288469004,0.8452070321423059,0.8504958091424215
524,zwart,zwart,eng-30-02133435-v,"['bleken', 'vertonen', 'staan', 'toon', 'indruk', 'gezicht', 'dunken', 'bepalen', 'kleding', 'uiterlijk', 'lijk', 'zien', 'eruitzien', 'zwart', 'pas', 'voorkomen', 'schijn', 'mooi', 'geven', 'oog', 'witten', 'mens']",0.7557460238509649,0.8108231238989386,0.8221915964197137
