term,hit_id,bow,cs_rm,cs_wm,cs_rm_wm
homo's,eng-30-10254965-n,"['potten', 'vrouw', 'schuurmeid', 'lesbisch', 'lesbo', 'tribade', 'homo', 'lesbienne']",0.7785986585458506,0.5850542652994041,0.5788059850004442
homo's,odwn-10-105972128-n,"['homo', 'homobeweging', 'beweging']",0.7526495142150345,0.7275017693410794,0.7293782483484252
homo,homo-n-2,"['homo', 'mens', 'sapiens']",0.7540001098573943,0.6591604514163397,0.6987190684830497
homo,eng-30-10182913-n,"['reetkever', 'homofiel', 'mietje', 'poten', 'nicht', 'sodemieter', 'staat', 'weren', 'einde', 'toe', 'persoon', 'tussen', 'flikkeren', 'lesbo', 'holtor', 'homo', 'president', 'leeg', 'wetten', 'homoseksueel', 'geïnverteerde', 'bruinwerker', 'huwelijk', 'sodemiet', 'gay', 'maken']",0.8497051314082178,0.8680842197581135,0.8909517955580205
homo,odwn-10-109472945-n,"['eeuw', 'recht', 'vrouw', 'emancipatie', 'slaaf', 'gelijken', 'homo', 'toekenning', 'oudere']",0.7724254694190413,0.8282256549496904,0.824633394707894
homo,eng-30-10076033-n,"['homoseksueel', 'utrechtenaar', 'poten', 'reetkever', 'nicht', 'vuil', 'homofiel', 'man', 'holtor', 'homo', 'mietje', 'flikkeren']",0.8767138107760716,0.6858987922134563,0.755570041101458
homo,eng-30-10173895-n,"['hetero', 'sex', 'panter', 'confronteren', 'persoon', 'roze', 'zowel', 'heteroseksueel', 'wel', 'discotheek', 'leuk', 'noodzaken', 'homo', 'heterofiel', 'safe']",0.7539790724907984,0.6965697967561402,0.7150107098333264
homo,homo-n-2,"['homo', 'mens', 'sapiens']",0.7540001098573943,0.6591604514163397,0.6987190684830497
homo,eng-30-10182913-n,"['reetkever', 'homofiel', 'mietje', 'poten', 'nicht', 'sodemieter', 'staat', 'weren', 'einde', 'toe', 'persoon', 'tussen', 'flikkeren', 'lesbo', 'holtor', 'homo', 'president', 'leeg', 'wetten', 'homoseksueel', 'geïnverteerde', 'bruinwerker', 'huwelijk', 'sodemiet', 'gay', 'maken']",0.8497051314082178,0.8680842197581135,0.8909517955580205
homo,eng-30-10182913-n,"['reetkever', 'homofiel', 'mietje', 'poten', 'nicht', 'sodemieter', 'staat', 'weren', 'einde', 'toe', 'persoon', 'tussen', 'flikkeren', 'lesbo', 'holtor', 'homo', 'president', 'leeg', 'wetten', 'homoseksueel', 'geïnverteerde', 'bruinwerker', 'huwelijk', 'sodemiet', 'gay', 'maken']",0.8497051314082178,0.8680842197581135,0.8909517955580205
